TransactionID,Timestamp,TransactionType,TransactionAmount,AccountBalance,AccountID
465,2/7/2016 22:27,withdrawal,3961.32,21305.67,9253
466,2/7/2016 22:50,payment,253.49,85972.73,7365
467,2/8/2016 0:51,payment,4310.31,20419.59,2990
468,2/8/2016 4:48,payment,4773.38,12773.06,4296
469,2/8/2016 6:03,withdrawal,2616.91,90536.81,2287
470,2/8/2016 6:19,withdrawal,4204.6,73905.51,3609
471,2/8/2016 10:45,transfer,4149.36,58160.71,8851
472,2/8/2016 16:24,payment,4832.43,78419.74,7348
473,2/8/2016 16:29,transfer,3845.72,28507.94,8881
474,2/8/2016 17:35,withdrawal,4585.31,97987.37,6336
475,2/8/2016 19:41,payment,2527.17,86394.92,9831
476,2/8/2016 20:33,payment,213.16,72093.39,2652
477,2/8/2016 23:43,deposit,4204.4,4335.17,5317
478,2/9/2016 0:35,payment,141.74,29993.34,1083
479,2/9/2016 1:47,deposit,1297.86,21614.86,9617
480,2/9/2016 2:07,transfer,503.18,13776.76,7452
481,2/9/2016 5:17,withdrawal,1581.76,45994.16,3509
482,2/9/2016 10:26,deposit,4360.28,51025.01,7948
483,2/9/2016 11:07,payment,1186.42,31686.99,2369
484,2/9/2016 15:01,withdrawal,2827.65,77686.15,3641
485,2/9/2016 22:16,transfer,1249.6,81643.78,2163
486,2/9/2016 23:24,withdrawal,3402.82,81641.54,6567
487,2/10/2016 4:49,payment,2415.36,61430.1,4804
488,2/10/2016 6:20,payment,3639.97,93741.44,3868
489,2/10/2016 9:03,deposit,11226.11534,9215.34,6644
490,2/10/2016 10:13,deposit,1598.43,96460.21,5842
491,2/10/2016 10:45,withdrawal,481.9,47651.45,5889
492,2/10/2016 11:28,payment,755.24,35807.65,9379
493,2/10/2016 11:38,transfer,3542.09,5121.18,9600
494,2/10/2016 14:02,deposit,1370.94,6744.31,5619
495,2/10/2016 17:39,withdrawal,3161.19,35918.61,3788
496,2/10/2016 20:21,withdrawal,2049.83,60185.25,5640
497,2/10/2016 20:56,withdrawal,1706.39,9116.64,9023
498,2/11/2016 3:33,withdrawal,1399.55,12074.85,4022
499,2/11/2016 3:42,payment,103.9,22674.78,1520
500,2/11/2016 4:45,transfer,57.04,33683.68,2668
501,2/11/2016 4:56,withdrawal,416.73,71041.67,1110
502,2/11/2016 5:39,deposit,1274.1,29377.94,7532
503,2/11/2016 9:17,transfer,3398.49,25354.68,3637
504,2/11/2016 10:39,withdrawal,4826.98,971.05,7410
505,2/11/2016 13:34,withdrawal,239.01,40596.17,9122
506,2/11/2016 19:33,payment,161.29,59037.81,9315
507,2/11/2016 22:52,transfer,4322.81,47457.07,8711
508,2/11/2016 23:15,payment,2833.71,24765.98,6292
509,2/11/2016 23:38,payment,4467.83,76820.11,3158
510,2/12/2016 0:09,deposit,3223.57,58019.02,8517
511,2/12/2016 2:28,transfer,1494.06,18700.17,3910
512,2/12/2016 2:33,payment,2945.13,48645.15,3223
513,2/12/2016 5:30,deposit,3618.07,18787.92,6335
514,2/12/2016 6:54,deposit,2327.97,31883.81,5116
515,2/12/2016 6:55,deposit,4403.21,33520,6384
516,2/12/2016 12:50,withdrawal,4762.66,64116.22,6680
517,2/12/2016 12:51,transfer,3254.49,97762.04,4268
518,2/12/2016 16:47,transfer,4152.11,95392.14,4925
519,2/12/2016 18:53,payment,2796.95,72849.86,3130
520,2/12/2016 19:18,withdrawal,3240.5,14374.36,5826
521,2/12/2016 20:15,payment,1754.08,99553.4,2516
522,2/12/2016 20:23,deposit,1075.31,94221.16,4159
523,2/12/2016 20:34,payment,1993.9,77258.59,5140
524,2/13/2016 0:01,deposit,3048.21,57932.47,2403
525,2/13/2016 2:40,deposit,2281.76,70114.61,3506
526,2/13/2016 3:41,transfer,3557.85,795.01,1686
527,2/13/2016 4:38,deposit,1882.56,41541.85,7047
528,2/13/2016 5:19,withdrawal,893.42,45678.52,7750
529,2/13/2016 6:05,payment,2735.55,32895.15,3750
530,2/13/2016 6:18,withdrawal,2159.08,32762.29,6473
531,2/13/2016 8:00,transfer,3924.96,10752.11,1486
532,2/13/2016 10:51,deposit,119710.6492,82952.92,7367
533,2/13/2016 11:55,withdrawal,532.38,80685.49,5166
534,2/13/2016 12:34,payment,4078.26,1774.27,8479
535,2/13/2016 12:35,withdrawal,274.05,22570.17,5584
536,2/13/2016 12:39,deposit,4425.44,99110.92,1862
537,2/13/2016 13:25,withdrawal,3413.02,68822.68,4259
538,2/13/2016 14:27,transfer,2846.14,50295.25,7539
539,2/13/2016 16:27,payment,4283.96,45128.94,2746
540,2/13/2016 17:37,deposit,3348.82,56782.89,6822
541,2/13/2016 19:48,deposit,3593.09,52013.86,9266
542,2/13/2016 21:33,withdrawal,2531.2,31241.86,2077
543,2/13/2016 22:15,withdrawal,1891.16,25295.31,5323
544,2/13/2016 23:10,withdrawal,4586.65,65118.79,5106
545,2/14/2016 3:12,deposit,3657.7,3950.72,9172
546,2/14/2016 3:15,deposit,1400.62,632.21,5636
547,2/14/2016 3:29,transfer,2304.89,68362.62,2560
548,2/14/2016 6:57,withdrawal,124592.2391,91032.18,3691
549,2/14/2016 7:07,payment,3671.89,38443.45,1486
550,2/14/2016 7:31,deposit,2634.33,20968.46,2006
551,2/14/2016 8:19,transfer,2584.29,8651.51,7577
552,2/14/2016 8:54,transfer,4805.72,45824.22,7311
553,2/14/2016 13:44,withdrawal,2316.72,7365.71,4388
554,2/14/2016 13:49,deposit,2053.61,45917.86,7649
555,2/14/2016 14:41,payment,423.58,34542.72,4119
556,2/14/2016 15:35,withdrawal,1741.13,93741.49,9148
557,2/14/2016 17:46,payment,871.37,21994.34,1379
558,2/15/2016 3:46,transfer,4064.71,63076.81,3431
559,2/15/2016 4:02,transfer,3297.6,84015.16,5490
560,2/15/2016 4:24,transfer,3311.99,15463.62,4660
561,2/15/2016 5:29,withdrawal,3077.39,64149.71,7086
562,2/15/2016 5:53,withdrawal,2529.13,83409.62,1546
563,2/15/2016 6:14,withdrawal,3852.29,1781.78,4241
564,2/15/2016 7:13,transfer,2192.47,52401.42,5005
565,2/15/2016 16:49,deposit,2451.11,42083.38,7834
566,2/15/2016 18:34,deposit,1979.73,98804.87,4215
567,2/15/2016 19:14,withdrawal,2690.99,75272.75,1169
568,2/15/2016 19:32,deposit,894.43,52569.17,9871
569,2/15/2016 20:18,withdrawal,1467.65,13233.9,3632
570,2/16/2016 0:35,transfer,779.31,22687.37,8144
571,2/16/2016 4:00,withdrawal,2979.83,85415.94,8313
572,2/16/2016 5:04,payment,216.03,74889.56,8175
573,2/16/2016 9:27,transfer,2770.5,3870.11,4251
574,2/16/2016 9:35,transfer,788.79,74612.8,2293
575,2/16/2016 9:36,payment,26386.64381,19912.21,9688
576,2/16/2016 12:14,withdrawal,1998.79,82981.6,2874
577,2/16/2016 18:37,deposit,3697.15,28141.77,8655
578,2/16/2016 20:08,withdrawal,2358.5,68432.64,2713
579,2/16/2016 20:19,deposit,4950.28,56336.31,2113
580,2/16/2016 21:22,deposit,3397.11,39307.72,3957
581,2/16/2016 22:25,payment,1581.93,62119.46,5236
582,2/16/2016 22:53,payment,508.76,49111.31,7479
583,2/16/2016 23:51,deposit,4140.8,25737.51,5212
584,2/17/2016 0:12,payment,4176.41,22431.05,6977
585,2/17/2016 3:43,deposit,426.2,1737.6,1079
586,2/17/2016 3:52,transfer,4125.37,68669.16,8850
587,2/17/2016 5:59,deposit,1705.88,14069.52,1491
588,2/17/2016 6:38,transfer,4714.77,34058.61,3993
589,2/17/2016 9:33,transfer,752.4,16259.49,1415
590,2/17/2016 10:14,withdrawal,1284.63,12094.87,2029
591,2/17/2016 13:21,deposit,1608.33,49933.88,4751
592,2/17/2016 13:43,payment,4213.72,42521.46,5873
593,2/17/2016 14:45,transfer,3561.23,2770.27,5284
594,2/17/2016 17:27,payment,27525.60578,17859.38,6067
595,2/17/2016 21:03,transfer,2730.91,60515.46,2472
596,2/17/2016 21:36,withdrawal,1001.04,41786.02,8308
597,2/17/2016 21:44,transfer,73862.13659,44090.74,7752
598,2/18/2016 0:08,deposit,3422.09,98809.44,8538
599,2/18/2016 0:42,deposit,3442.43,60362.86,4085
600,2/18/2016 1:13,deposit,4233.66,99436.87,4737
601,2/18/2016 3:25,deposit,985.57,31280.1,1068
602,2/18/2016 4:23,deposit,3249.46,33584.28,2149
603,2/18/2016 4:52,payment,193.92,61093.78,4696
604,2/18/2016 5:12,transfer,1440.16,34296.59,8540
605,2/18/2016 7:31,withdrawal,4217.3,58388.61,4250
606,2/18/2016 11:19,withdrawal,2922.9,64885.22,5408
607,2/18/2016 11:57,deposit,3438.86,86027.58,8913
608,2/18/2016 12:14,payment,3473.67,67644.94,1903
609,2/18/2016 15:54,transfer,4719.08,67327.46,6128
610,2/18/2016 16:45,deposit,670.49,92277.3,5248
611,2/18/2016 18:39,deposit,3676.41,76839.35,2752
612,2/18/2016 18:40,withdrawal,1880.8,54016.08,1019
613,2/18/2016 20:28,transfer,1343.73,16339.34,9677
614,2/18/2016 22:53,deposit,188.39,33668.5,8218
615,2/19/2016 3:12,transfer,2077.8,77619.2,2311
616,2/19/2016 3:51,payment,166870.2176,90685.62,6909
617,2/19/2016 7:17,deposit,3561.18,73747.79,4006
618,2/19/2016 9:04,deposit,1961.83,14749.43,1317
619,2/19/2016 9:18,payment,1036.65,89901.06,9573
620,2/19/2016 13:43,payment,4161.3,39269.36,7191
621,2/19/2016 19:50,payment,190.71,34707.71,1746
622,2/19/2016 22:37,transfer,1582.97,53728.82,8449
623,2/19/2016 22:55,transfer,1256.6,67412.92,3185
624,2/20/2016 3:15,withdrawal,495.74,16778.03,4046
625,2/20/2016 4:20,deposit,3129.83,35357.07,6795
626,2/20/2016 4:34,withdrawal,4989.58,73973.14,7901
627,2/20/2016 9:45,payment,3947.72,21310.04,3896
628,2/20/2016 13:38,deposit,3544.58,38603.22,2903
629,2/20/2016 13:56,withdrawal,3187.72,46724.58,6342
630,2/21/2016 0:04,withdrawal,3115.15,73963.08,4594
631,2/21/2016 0:04,withdrawal,3765.45,12007.93,6281
632,2/21/2016 0:36,withdrawal,1975.81,85626.58,4056
633,2/21/2016 2:19,deposit,155.75,25765.12,6896
634,2/21/2016 3:01,transfer,1623.6,50536.77,1436
635,2/21/2016 4:43,withdrawal,4121.45,25637.07,5554
636,2/21/2016 6:20,withdrawal,1467.33,46129.16,5641
637,2/21/2016 7:03,payment,1539.09,56280.05,4039
638,2/21/2016 7:31,payment,2026.83,87684.21,6922
639,2/21/2016 8:26,payment,4359.29,42304.74,7394
640,2/21/2016 16:12,payment,3765.75,43060.96,8395
641,2/21/2016 17:12,transfer,4828.08,34959.33,9056
642,2/21/2016 17:33,deposit,1272.81,14309.84,8580
643,2/21/2016 17:50,deposit,3845.54,2703.97,2471
644,2/21/2016 18:18,deposit,3308.4,96664.14,1296
645,2/21/2016 20:52,deposit,824.91,42228.56,3662
646,2/21/2016 20:54,payment,85.32,18536.15,1198
647,2/21/2016 21:26,payment,4131.97,71641.84,2540
648,2/22/2016 9:32,payment,2443.73,33732,8366
649,2/22/2016 10:05,withdrawal,3514.9,26532.74,9840
650,2/22/2016 15:31,withdrawal,1395.4,81064.3,9861
651,2/22/2016 16:44,withdrawal,2275.6,7239.13,7881
652,2/22/2016 17:15,payment,3993.59,65699.83,5387
653,2/22/2016 18:04,transfer,1299.51,76239.75,9408
654,2/22/2016 19:55,deposit,1356.84,77281.88,8548
655,2/22/2016 23:53,payment,4664.81,45419.81,8378
656,2/23/2016 0:41,withdrawal,3100.39,744.36,6690
657,2/23/2016 1:05,withdrawal,1613.11,40350.6,7956
658,2/23/2016 2:24,withdrawal,4566.29,83670.05,6147
659,2/23/2016 8:37,deposit,3654.74,64544.22,2520
660,2/23/2016 9:25,transfer,1371.87,69151.5,4982
661,2/23/2016 9:53,deposit,3561.9,30655.26,6553
662,2/23/2016 11:09,withdrawal,1549.99,72883.84,5834
663,2/23/2016 11:50,payment,1712.63,90776.47,7423
664,2/23/2016 13:38,transfer,3123.65,65047.21,6584
665,2/23/2016 18:37,transfer,705.03,69443.51,9277
666,2/23/2016 18:45,deposit,310.09,36969.53,7096
667,2/23/2016 21:26,transfer,3478.92,87692.62,1787
668,2/23/2016 22:45,transfer,1290.26,78718.6,4033
669,2/23/2016 23:47,withdrawal,849.4,53770.45,7358
670,2/24/2016 1:35,deposit,1054.37,34481.1,5124
671,2/24/2016 4:23,deposit,3758.27,3513.45,6998
672,2/24/2016 5:19,withdrawal,13089.86922,10385.1,5687
673,2/24/2016 7:50,withdrawal,3268.14,38479.66,4239
674,2/24/2016 15:25,withdrawal,2438.65,14437.97,3469
675,2/24/2016 17:40,withdrawal,1376.26,48347.28,7774
676,2/24/2016 20:43,transfer,534.6,87031.64,2103
677,2/24/2016 20:56,withdrawal,2776.92,92954.73,6375
678,2/24/2016 23:16,withdrawal,3233.57,7014.08,9876
679,2/25/2016 1:44,withdrawal,3314.35,15306.91,5100
680,2/25/2016 2:03,payment,2271.46,73810.22,3848
681,2/25/2016 2:48,withdrawal,1319.05,83583.29,3838
682,2/25/2016 3:22,transfer,3205.19,55586.79,4834
683,2/25/2016 4:28,transfer,3932.03,99938.43,7574
684,2/25/2016 4:31,withdrawal,2661.26,71003.68,6535
685,2/25/2016 6:38,deposit,3563.18,40919.99,2153
686,2/25/2016 8:37,payment,20.59,95483.06,9842
687,2/25/2016 10:05,deposit,415.79,38496.29,8568
688,2/25/2016 10:31,transfer,111.31,12111.15,3450
689,2/25/2016 10:57,withdrawal,2738.53,52958.05,8025
690,2/25/2016 11:20,withdrawal,2106.54,74508.59,6494
691,2/25/2016 11:50,deposit,3370.72,56888.88,5356
692,2/25/2016 13:59,transfer,20.15,39294.76,2631
693,2/25/2016 14:22,deposit,1189.32,41797.26,1206
694,2/25/2016 18:22,transfer,259.01,70031.65,8307
695,2/25/2016 20:00,payment,1717.15,21381.16,9536
696,2/25/2016 22:32,deposit,50828.05838,42738.26,2086
697,2/25/2016 23:04,withdrawal,4102.49,93512.12,8678
698,2/26/2016 1:29,deposit,4633.28,78714.7,2340
699,2/26/2016 3:03,transfer,3665.5,55537.8,1273
700,2/26/2016 3:18,transfer,4601.75,84692.53,6639
701,2/26/2016 6:55,payment,4431.02,53638.68,1795
702,2/26/2016 8:50,transfer,2995.23,26745.23,7555
703,2/26/2016 9:10,withdrawal,344.15,11180.22,9354
704,2/26/2016 11:27,deposit,1670.89,85491.66,9943
705,2/26/2016 13:31,transfer,2820.39,20927.29,9448
706,2/26/2016 14:10,transfer,4137.7,78077.98,1201
707,2/26/2016 14:38,transfer,2407.72,33016.89,8199
708,2/26/2016 14:44,payment,4458.58,98491.69,5357
709,2/26/2016 16:47,deposit,467.34,28794.31,3042
710,2/26/2016 16:58,payment,1766.91,41395.6,2195
711,2/26/2016 18:26,payment,1448.2,76207.37,6642
712,2/26/2016 18:59,transfer,1919.05,74086.97,6539
713,2/26/2016 19:22,payment,4595.27,63864.12,9533
714,2/26/2016 23:37,withdrawal,3603.6,99217.58,3935
715,2/27/2016 2:42,deposit,1950.94,81299.82,5626
716,2/27/2016 2:59,withdrawal,2015.79,64936.74,8952
717,2/27/2016 3:15,deposit,4815.69,86059.75,1894
718,2/27/2016 3:55,transfer,67285.19082,53116.79,7136
719,2/27/2016 6:25,payment,9848.086338,5628.46,5135
720,2/27/2016 8:11,deposit,1781.34,32544.21,2761
721,2/27/2016 8:48,deposit,2788.03,64159.58,2262
722,2/27/2016 8:56,withdrawal,4660.21,74372.17,2527
723,2/27/2016 9:41,withdrawal,806.39,51088.35,5338
724,2/27/2016 13:00,transfer,1214.11,34695.27,6029
725,2/27/2016 14:32,transfer,113.82,7224.83,6592
726,2/27/2016 15:14,deposit,2704.3,69147.24,4213
727,2/27/2016 15:58,deposit,2279.96,10420.43,9786
728,2/27/2016 19:07,withdrawal,3299.96,74078.1,5344
729,2/27/2016 19:08,withdrawal,2074.04,77142.53,7693
730,2/27/2016 22:57,payment,4854.02,35540.65,3887
731,2/28/2016 8:17,withdrawal,3272.31,60481.74,6798
732,2/28/2016 8:30,deposit,4772.28,7430.24,3911
733,2/28/2016 10:33,deposit,853.02,83218.3,1113
734,2/28/2016 12:21,withdrawal,2344.2,49430.02,6983
735,2/28/2016 14:37,transfer,4890.17,7047.56,8133
736,2/28/2016 19:16,transfer,4840.39,83751.41,2126
737,2/28/2016 20:21,transfer,1165.63,49833.21,1151
738,2/29/2016 0:36,transfer,3202.07,32466.32,4611
739,2/29/2016 1:07,transfer,1408.49,87045.4,6427
740,2/29/2016 5:07,payment,2766.74,85161.77,9141
741,2/29/2016 6:25,withdrawal,4385.43,33979.32,3154
742,2/29/2016 8:33,payment,142.66,96301.8,6410
743,2/29/2016 12:30,withdrawal,2185.54,62758.58,4705
744,2/29/2016 12:44,deposit,73297.81331,56591.99,8445
745,2/29/2016 14:53,deposit,102.7,29039.59,4821
746,2/29/2016 17:53,transfer,1716.81,80344.08,2732
747,2/29/2016 21:40,deposit,301.38,66838.61,9343
748,3/1/2016 1:09,transfer,13003.59106,9906.13,1414
749,3/1/2016 2:41,deposit,4269.26,53757.7,2493
750,3/1/2016 7:32,withdrawal,4186.04,72766.87,4703
751,3/1/2016 9:01,transfer,4752.8,21407.49,7406
752,3/1/2016 9:04,payment,3813.9,5635.9,5147
753,3/1/2016 9:20,withdrawal,773.35,5075.41,3502
754,3/1/2016 11:44,withdrawal,1337.46,17841.86,9548
755,3/1/2016 22:58,transfer,2995.9,96241.34,6952
756,3/2/2016 1:17,payment,5814.837466,4583.95,1718
757,3/2/2016 3:28,transfer,2884.39,44001.96,8429
758,3/2/2016 5:32,payment,3664.25,69212.9,2754
759,3/2/2016 5:47,withdrawal,3638.43,75605.79,7251
760,3/2/2016 7:18,payment,3604.69,53989.65,5157
761,3/2/2016 7:26,withdrawal,3926.12,41325.43,9592
762,3/2/2016 8:28,deposit,66.8,21257.17,8700
763,3/2/2016 9:27,payment,4299.62,77267.89,7846
764,3/2/2016 11:19,withdrawal,1083.92,84474.14,5007
765,3/2/2016 12:24,withdrawal,2257.84,67636.94,5545
766,3/2/2016 15:12,deposit,3467.44,58742.16,7346
767,3/2/2016 15:16,payment,136.39,63340.39,1549
768,3/2/2016 19:23,transfer,2833.46,35604.68,2850
769,3/2/2016 19:38,deposit,1993.26,49076.86,6505
770,3/2/2016 19:55,transfer,2136.98,70423.52,8152
771,3/2/2016 21:35,transfer,3827.4,91173.73,8345
772,3/3/2016 0:20,withdrawal,2742.87,3323.21,2765
773,3/3/2016 3:22,deposit,3787.93,40172.09,1884
774,3/3/2016 4:26,withdrawal,1620.15,67856.8,8354
775,3/3/2016 4:50,deposit,4322.3,17342.95,5593
776,3/3/2016 7:13,transfer,2879.23,42208.86,9840
777,3/3/2016 8:33,payment,1920.74,84977.17,2881
778,3/3/2016 9:47,payment,78.06,62938.1,1197
779,3/3/2016 11:18,deposit,329.07,78633.98,9249
780,3/3/2016 13:10,payment,1800.63,61086.19,3897
781,3/3/2016 13:29,transfer,3195.18,96535.63,4311
782,3/3/2016 16:37,transfer,1238.55,26738.43,8307
783,3/3/2016 17:18,transfer,4799.62,60580.59,1227
784,3/3/2016 22:50,deposit,17.35,84551.11,6787
785,3/3/2016 23:36,deposit,2126.39,49363.62,2006
786,3/4/2016 0:32,deposit,2153.22,48268.09,5478
787,3/4/2016 3:33,deposit,1049.24,31602.98,7099
788,3/4/2016 5:41,transfer,46.18,55550.3,9691
789,3/4/2016 6:14,payment,2556.05,69468.12,4576
790,3/4/2016 8:41,deposit,4992.8,3448.17,2860
791,3/4/2016 9:12,payment,3515.13,66036.6,7522
792,3/4/2016 14:23,withdrawal,2032.21,44513.52,9535
793,3/4/2016 20:18,transfer,1756.37,22222.66,2305
794,3/4/2016 22:30,withdrawal,1801.36,9122.21,4111
795,3/4/2016 23:20,deposit,4617.46,48521.35,5004
796,3/5/2016 2:54,transfer,3386.93,73551.33,7151
797,3/5/2016 4:45,withdrawal,4488.17,9229.88,4443
798,3/5/2016 6:08,transfer,4509.76,3707.89,9158
799,3/5/2016 7:21,withdrawal,1906.49,3313.62,9486
800,3/5/2016 9:41,withdrawal,3654.08,49365.62,3244
801,3/5/2016 10:17,payment,1093.94,21382.28,7607
802,3/5/2016 11:18,transfer,1375.55,76692.77,2064
803,3/5/2016 16:27,payment,1225.66,67975.02,7800
804,3/5/2016 17:58,withdrawal,3658.57,61054.61,5454
805,3/5/2016 18:15,deposit,1317.95,57234.38,7250
806,3/5/2016 18:27,deposit,4350.37,86821.63,7912
807,3/5/2016 20:05,payment,970.03,20863.81,2678
808,3/5/2016 20:09,transfer,771.63,14539.01,1899
809,3/5/2016 20:33,deposit,1050.18,82673.6,3750
810,3/5/2016 20:49,transfer,1767.95,10266.74,3434
811,3/5/2016 22:17,transfer,558.9,90926.66,8307
812,3/5/2016 23:06,withdrawal,3651.68,74193.9,8638
813,3/5/2016 23:45,transfer,2813.71,95471.44,6989
814,3/6/2016 0:59,payment,4521.2,92107.28,3626
815,3/6/2016 2:54,deposit,3419.12,81417.67,6944
816,3/6/2016 6:45,deposit,1078.83,54846.58,3700
817,3/6/2016 7:19,payment,2831.39,77087.32,5224
818,3/6/2016 10:08,withdrawal,429.24,25547.62,7899
819,3/6/2016 10:26,deposit,3680.35,50607.93,7047
820,3/6/2016 10:43,transfer,2718,52040.41,8335
821,3/6/2016 13:58,withdrawal,1310.62,36444.71,7291
822,3/6/2016 15:55,transfer,4900.28,8439.36,1353
823,3/6/2016 16:37,transfer,251.84,92031.25,9758
824,3/6/2016 23:32,withdrawal,2170.67,33068.08,6432
825,3/7/2016 0:13,transfer,2501.49,95441.95,1487
826,3/7/2016 0:39,deposit,3324.51,76064.77,4110
827,3/7/2016 1:00,deposit,22.4,7877.52,2656
828,3/7/2016 2:45,payment,3158.09,11742.87,2600
829,3/7/2016 3:22,payment,2175.36,34406.28,6019
830,3/7/2016 3:31,payment,4845.87,22216.2,7559
831,3/7/2016 6:25,withdrawal,1181.92,92894.89,3769
832,3/7/2016 6:29,transfer,2204.93,54720.03,5104
833,3/7/2016 7:45,payment,45168.70581,32422.41,5350
834,3/7/2016 10:59,withdrawal,461.89,66930.06,9397
835,3/7/2016 11:30,payment,3058.05,90047.18,6075
836,3/7/2016 12:11,payment,4676.98,7296.8,3700
837,3/7/2016 14:33,payment,3733.58,3806.85,8217
838,3/7/2016 14:52,payment,2528.04,47003.73,9311
839,3/7/2016 16:48,payment,2369.88,50797.81,8117
840,3/7/2016 18:19,payment,2908.36,1609.47,4712
841,3/7/2016 21:42,withdrawal,2917.08,85114.13,6341
842,3/7/2016 21:50,payment,533.38,83718.14,5710
843,3/8/2016 4:58,payment,1862.76,40787.32,8768
844,3/8/2016 10:13,transfer,775.06,15352.33,1339
845,3/8/2016 10:34,deposit,376.39,18896.25,6176
846,3/8/2016 13:13,withdrawal,4211.43,85203.24,5760
847,3/8/2016 14:57,withdrawal,2921.99,57201.08,3607
848,3/8/2016 16:16,deposit,1620.56,39604.14,1282
849,3/8/2016 17:25,payment,3142.5,28928.01,4695
850,3/8/2016 23:51,withdrawal,514.16,45559.21,1455
851,3/9/2016 0:45,withdrawal,539.87,27934.65,2266
852,3/9/2016 1:04,payment,1925.07,82101.63,1973
853,3/9/2016 4:48,payment,3129.75,73139.04,1625
854,3/9/2016 6:43,deposit,822.54,77175.3,8268
855,3/9/2016 9:55,withdrawal,4206.7,9622.39,8776
856,3/9/2016 11:04,withdrawal,2311.12,73393.6,6682
857,3/9/2016 11:26,deposit,1158.14,77833.09,1769
858,3/9/2016 13:20,withdrawal,838.94,35883.44,3111
859,3/9/2016 17:17,payment,2614.61,97710.7,6023
860,3/9/2016 18:08,payment,3315.32,12871.04,8611
861,3/9/2016 20:20,transfer,2978.16,94597.08,2574
862,3/10/2016 0:54,transfer,4527.08,66539.18,8185
863,3/10/2016 10:38,transfer,417.66,46650.03,4386
864,3/10/2016 11:13,deposit,1422.82,99262.24,3383
865,3/10/2016 11:21,transfer,1408.59,87286.85,7499
866,3/10/2016 15:54,deposit,2278.83,4871.14,9540
867,3/10/2016 15:55,transfer,3225.27,56698.97,9132
868,3/10/2016 17:46,payment,1555.9,4295.02,6481
869,3/10/2016 21:19,deposit,2414.89,98111.52,7114
870,3/10/2016 21:23,payment,2949.06,91135.15,7738
871,3/10/2016 21:36,deposit,655.53,32334.06,4260
872,3/10/2016 22:01,transfer,3411.45,42914.85,5409
873,3/11/2016 4:26,transfer,107699.1128,82721.1,7606
874,3/11/2016 7:06,deposit,1103.85,20047.73,7746
875,3/11/2016 9:55,withdrawal,1699.04,74154.28,2416
876,3/11/2016 11:08,withdrawal,4958.31,27302.22,4615
877,3/11/2016 12:11,transfer,747.19,36303.5,4325
878,3/11/2016 12:36,deposit,1652.09,57942.06,2349
879,3/11/2016 15:57,transfer,2484.02,82054.72,4831
880,3/11/2016 16:21,transfer,4298.23,27015.49,5862
881,3/11/2016 22:55,transfer,1989.88,44509.86,4155
882,3/11/2016 23:52,deposit,3251.83,35819.92,9267
883,3/12/2016 1:20,deposit,1057.61,94744.2,7379
884,3/12/2016 1:39,withdrawal,2113.24,11188.83,7985
885,3/12/2016 1:55,payment,900.75,16554.01,5870
886,3/12/2016 4:36,withdrawal,1758.23,73515.95,9588
887,3/12/2016 5:52,deposit,164020.3847,88842.28,1572
888,3/12/2016 8:32,transfer,3030.38,45641.2,2189
889,3/12/2016 11:39,withdrawal,1547.32,74960.88,2678
890,3/12/2016 12:23,transfer,2668.59,80122.73,9736
891,3/12/2016 15:36,withdrawal,3562.99,31904.25,2574
892,3/12/2016 17:14,payment,3269.54,71855.54,7571
893,3/12/2016 18:10,withdrawal,1900.49,18093.93,8039
894,3/12/2016 18:44,transfer,4127.85,50341.25,5365
895,3/12/2016 19:30,payment,1075.19,71045.82,4279
896,3/12/2016 20:17,transfer,376.04,61585.72,8360
897,3/13/2016 1:35,withdrawal,3470.36,39101.92,8515
898,3/13/2016 1:41,payment,4362.97,93742.34,3069
899,3/13/2016 3:37,deposit,1061.93,67069.14,5540
900,3/13/2016 4:01,transfer,1599.45,44697.84,2756
901,3/13/2016 4:42,deposit,4762.5,85102.7,6806
902,3/13/2016 4:59,withdrawal,3829.53,94669.86,3148
903,3/13/2016 8:40,withdrawal,2060.2,22195.07,8069
904,3/13/2016 9:13,deposit,1070.59,91840.12,6407
905,3/13/2016 9:45,payment,3180.96,99601.33,7752
906,3/13/2016 12:18,withdrawal,427.65,48100.13,5956
